biz,ratingValue,datePublished,description
b'tian-fu-berlin-2',5,b'2009-07-22',"b""finally, my quest to find an adequate substitute for my favorite sichuan haunt in PA may have come to a successful end!\n\n\n perhaps my previous virginity regarding sichuan food has kept me from discovering the chili-haven that is tian fu on uhlandstrasse  after all, it's been around for over a decade, and it took me this long to find it.\n\n\n i've gone three times now (more than any other resto this summer), and i'll most definitely be back \n\n\n http://bitchinberlin.wordpress.com/2009/07/22/tian-fu-wdorf/"""
b'tian-fu-berlin-2',4,b'2011-02-05',"b'wer typische szecuan-gerichte probieren m\xc3\xb6chte, ist dieses restaurant genau richtig. feuertopf ist zum empfehlen!'"
b'tian-fu-berlin-2',5,b'2011-03-02',"b'Very good food here, freshly made. Restaurant and the staff are attentive and good...'"
b'east-restaurant-berlin',5,b'2014-02-03',"b""Best Chinese I know. Always delicious and friendly. Very reasonably priced as well.\nLunch menue is unbeatable in quality and price! Tastebuds what'ya say ?\nYUMMIE"""
b'east-restaurant-berlin',4,b'2017-07-26',"b""This is a great Chinese restaurant. Food is great, spicy but acceptable because of the quality and the freshness of the food. Lots of Chinese restaurant is using glutamates to cover and give the impression of Chinese food. Here none, it's just well prepared with delicious and fresh vegetables. We loved it really!"""
b'east-restaurant-berlin',4,b'2015-06-08',"b'Really good Chinese food! Had spicy chicken with pineapple, carrots and peppers. It was really solid. Nice interior, very clean and modern, white tablecloth kinda place. Very nice service and a menu in English. Much appreciated!'"
b'east-restaurant-berlin',5,b'2014-10-01',"b'Been here twice. Great Chinese food! The chicken was tender and fresh and the veggies were perfect. Friendly, fast service as well. Nice quiet neighborhood to walk around in as well. Will definitely come back for the dim sum which looked delicious.'"
b'east-restaurant-berlin',4,b'2014-09-11',"b""Not bad, it's exactly Chinese style. The boss is from Zhejiang, the soup is good, home style."""
b'east-restaurant-berlin',5,b'2011-10-18',"b'Great authentic Chinese food at reasonable price. The location is great although it might have been a little cosier if the lighting would have been a little bit darker.\nI tried a very spicy chicken, believing it would be Sichuan spicy. This was not the case. The chicken was great but not as spicy as expected.\nI would easily recommend this place!'"
b'east-restaurant-berlin',4,b'2011-01-29',b'At the moment this is one of my favourite chinese restaurant in Berlin. The food is delicious!'
b'yumcha-heroes-berlin',5,b'2017-10-13',"b""Best Yumcha ever!! Get the baked Spring rolls. Quick friendly service. Excellent English but you must book! Saw so many people get turned away because every table was booked and it's only a small restaurant."""
b'yumcha-heroes-berlin',4,b'2017-09-11',"b'Come early to grab a seat.  This small little place has a great little cozy atmosphere, but even more important are the amazing dumplings.  We enjoyed the pork steamed dumplings and in fact placed a second order because they were too delicious to share.  The rest of the food we ordered like the peking pork was good, but nothing to write home about so that is why I only gave 4 stars.  Also the service was not the best.  They were friendly but rushed and had to flag them down several times to place an order for food and drinks.'"
b'yumcha-heroes-berlin',5,b'2017-04-24',b'I walked past this place a few times already and I always thought it looked neat. Now that I have been inside I know that the appearance did not fool me. :-P\nThe service was really friendly and every single dish we tried was amazing! Obviously you have to try any variety of their dumplings when you are here! :-)'
b'yumcha-heroes-berlin',3,b'2017-07-01',"b'Overhyped and overpriced. The dumplings were okay, but nothing to write home about. The salmon was a disaster- overcooked, huge chunks of rock salt, underwhelming sauce and really for 8.50\xe2\x82\xac it should have been at least twice the size. The best part of my 20\xe2\x82\xac lunch was the house made lemonade, which was actually more of a light limeade spritz.'"
b'yumcha-heroes-berlin',4,b'2017-07-08',"b'Quite yummy dumplings and cucumber slices salad! Came here for lunch with my meat-eating friends, not knowing if there would be anything for me. Luckily, I was happily surprised with delicious veggie dumplings. Sat outside with my puppy and enjoyed the view!'"
b'yumcha-heroes-berlin',4,b'2016-07-08',"b""The dumplings were really amazing. My friends and I were feeling adventurous so we ordered many different kinds of dumplings. My personal favorite was the pink lamb. But I also loved the black beef and the orange prawn. They were super flavorful. The dumplings are big and very filled. Fat fat dumplings!! Just what I like. But the baked ones (which are fried) are kinda small.\n\nI say skip the Shanghai dumplings -- no soup in a xiao long bao?! You may fool these Berliners but you can't fool me! I was Chinese in my past life. \n\nIt's affordable but I kind of wish the dumplings were slightly cheaper so I could eat more of them!! For 10 euros you can eat 6 dumplings if you share with friends. I would certainly go back!!"""
b'yumcha-heroes-berlin',5,b'2015-08-14',"b'Fantastic dumplings and fresh juices.\n\nThis restaurant is famous for they yummy dumplings. The rumour was correct: 5 star! \n\nWe tired the vegetarian, orange shrimp and beef (rind). So much flavour, perfectly cooked. \nWith this we drank four juices as they were hard not finish right away; DELICIOUS! \n(Only fruit!)\nWatermelon+lychee\nCucumber, ginger, mint\nLychee, lime, soda \nCarrot, honey melon, honey\n\nOn top of this super cute and friendly staff, good outdoor tables and a very cool toilet!'"
b'yumcha-heroes-berlin',3,b'2016-06-19',"b""It' a small restaurant located at the conner on a street. The service was very nice and friendly. They greet us really well. Mother of dumpling was tasty, I really like it. Duck dumpling needs to change to beans dumpling because all I tasted was bean, just a little bit of duck meat inside. Beef Roll were to sour. 3 start for nice services and some good dumpling but others was not worth for its price."""
b'yumcha-heroes-berlin',4,b'2015-11-09',"b""I came here on a recommendation from a co-worker and was not disappointed.  The place is small but exudes a coolness factor. Located a short walk from Rosenthaler Platz underground on a quiet street it's easy to miss if you don't walk far enough down the street. Just walk past the Salumi place and you'll see it\n\nI asked the waitress what amount of dumplings she recommended for 1 person. The waitress suggested I order 2 sets of dumplings so I tried the Prawn dumplings and the soup dumplings plus an order of edamame. \n\nThe dumplings come in servings of 4 and are accompanied by 3 dipping sauces: a soy sauce-base one, a sweet one and a slightly spicier one. \n\nThe Prawn dumplings were very good and the shrimp was not overcooked or mushy. The soup dumplings were very good too, however, they were not very soupy.  I would have preferred them with more broth inside the way they make them in New York's Chinatown. But the minced pork filling was flavorful. Two orders was definitely enough as I was stuffed so I am glad I didn't order more. They have a great selection of teas and juices here too. \n\nThe service was quick and the waitress was friendly. Turns out she was from California so that explains the better than average service. I can't believe it took me this long to find this place. It ranks in my Top 10 and I will be coming back on my next work trip."""
b'yumcha-heroes-berlin',5,b'2016-12-31',b'So good. Nothing else to add other than I wish I lived in Berlin so I could eat here everyday.'
b'yumcha-heroes-berlin',5,b'2016-08-12',"b""Those dumplings will make you think you just went to Chinese heaven.\n\nStart with the black beef soup - it's black dumplings dipped in a sweet/spicy aromatic soup, which tastes even better once it mixes with the fillings. \n\nShanghai dumplings are a classic, try all three different sauces that come with them.\n\nFor dessert, nougat dumplings work quite well - they come with delicious vanilla sauce!\n\nFor a claustrophobic Hong Kong experience try visiting the restroom."""
b'yumcha-heroes-berlin',3,b'2016-12-21',"b'The food is okay, but feels a bit uninspired; you could say it looks better than it tastes. A restaurant whose main selling point is the ambience rather than the menu.'"
b'yumcha-heroes-berlin',5,b'2016-11-01',"b""Good food, but great dumplings.  Friendly staff and a clean restaurant.  You'll leave with a happy belly. :)"""
b'yumcha-heroes-berlin',3,b'2016-05-18',"b'Maybe I\'m spoilt by all the great Asian food we have in New Zealand, but the food we had was pretty ordinary. I think ""Asian fusion"" can sometimes be used to describe something that isn\'t authentic, or good.\n\nPrawn dumplings were ok, lamb dumplings were just a meatball wrapped in a thick pastry. \n\nIt was ok, but not somewhere I would be raving to my friends about.'"
