biz,ratingValue,datePublished,description
ming-dynastie-berlin-5,2,2015-12-26,People say that it's the best Chinese restaurant in Berlin but I think it might be a bit overrated. There is a big selection of food. Even the most fancy things like shark fins. The menu is very authentic. My boyfriend and I (both from China) decided to have some daily food though. We had Dan Dan Mian (sichuan noodle) and sauer sweet fish. The portion of the sauer sweet fish was not very big. It tastes okay but not so amazing. The noodle was too soft and it was just a bowl of noodle. There should be more meat. The kiwi alcohol free cocktail was disgusting. The staff was friendly though. And the price was okay. Maybe I will try the all you can eat or the more fancy stuff some other day.
ming-dynastie-berlin-5,5,2014-07-06,"One of the best Chinease Restaurants in Berlin. They have a huge selection of dishes on the menu, way more that you will find in a lot of other places. The menu is really Chinease with a lot of ""exotic"" dishes like pigs ears, intestines, chicken feet etc. We had some starters and some meat dishes. The portions are really generous and the meat dishes come with rice. I will certainly go back there, great find. 
The location is also nice, you can sit outside and have a direct view on the Spree."
ming-dynastie-berlin-5,4,2016-06-08,The buffet is huge and full if interesting stuff... Very good for 15 euros..Some of the food are slightly customized to western tastes so that bit is irritating... The dumplings are fresh and tasty...Everything else is quite good and authentic.
ming-dynastie-berlin-5,2,2014-08-21,"I'm Chinese and the food here is awful. The Beef dish was too salty. 
We also got the duck pancake, wow the pancake they used was soggy and not the correct one I rate that ""F"" Bad Bad. 
Close to Potsdamer Platz there is a GOOD duck pancake place Pek-Ente or something.
Dim sum nothing special. Overall, I will NOT return."
ming-dynastie-berlin-5,4,2012-04-22,"Real chinese restaurant across the street of the Chinese Embassy. Once, when  I was invited to the 60. Anniversary of the Republic of China Act in the Embassy, this restaurant was the caterer. God food, some of them so authentic, that you are warned by the staff. I highly recommend this restaurant"
ming-dynastie-berlin-5,2,2012-07-08,"I gave 2 stars mainly because of the Unfriendly Waiter who made me feel sorry about asking anything,
I assume he's the son of the owner. Unfriendly and somehow rude.
Food is Ok, a bit on the pricey side considering the quality of the food:
We got Half Duck which was good, but the sauce was far too acid.
Rice was good.
Vegetables were ok, but not worthy of 8EUR.
Won ton soup with prawns is too expensive, 5,80EUR for a very small portion,
and taste too much like sesame sauce. 
I tried many chinese restaurants and this one is not gonna be on my list,
def. i won't go back to eat here."
ming-dynastie-berlin-5,4,2014-04-12,"This place is amazing! The location is very easy to get to, and the menus have ENGLISH! The english menu made the restaurant quite welcoming and put us at ease when ordering. 

The food itself is quite good, and the service is reasonable by Berlin/European standards."
ming-dynastie-berlin-5,5,2013-07-04,Authentic Sichuan cuisine. One of the best Chinese restaurant I've ever been to when I'm abroad.
ming-dynastie-berlin-5,5,2012-12-30,"The mixed review from this restaurant is probably because of its originality and Non Asians, who are used to the cheap Asian noodles around the corner.

The food is typical food of the zhejiang province. They don't do dim sums, so I didn't bother ordering dim sum. I have been here a couple of times already. If you want to experience original zhejiang cooking this is the place and order from the menu. I've tried the buffet, but the quality is not the same."
ming-dynastie-berlin-5,2,2012-07-07,"Standing proudly just across from the Chinese Embassy I expected a great deal from this Restaurant. The food was mediocre, the restaurant looks reasonable nice and it's relatively clean. Although I got a dirty knife and a dirty look for asking for a replacement knife. The Mapo Tofu was not like any I'd seen before in my life and there was about 9 grains of mince in the sauce which I know because they were so few I could count them. They have a wide selection of Dim Sum and I had a selection, I was only really satisfied with one of the selections the others tasted like rubber (probably because they were using rubber in the steamers) . I have, unfortunately, no Idea where they got the good reputation they are supposed to have."
ming-dynastie-berlin-5,5,2013-07-14,It's hard to find good authentic Chinese Food outside of China.  This place is awesome.
ming-dynastie-berlin-5,4,2012-03-03,"fantastic food. huge selection from many Chinese regions and perfectly done. especially interesting is the dim sum selection  i cant seem to have enough of those and find myself coming back again and again.
the prices are moderate (45EUR for a couple) and the service is very professional.
on Sunday there is a buffet that is boring and not recommended."
ming-dynastie-berlin-5,4,2011-08-12,"I've been to the Ming Dynasty I several times, every visit has been a success, good food and good service. The highlight was the the Feuertopf (hot pot) which I shared with a friend one Christmas Eve. Lovely sauces and generous amounts of food. They top up everything as much as required, even the prawns which my friend really tucked into. The tofu was the freshest and the best I can remember having and it was the first time I had the sliced noodles. The peanut/chilii sauce is to die for.
I have also had the buffet for Sunday lunch. This is very good (and good value as well), if not as much a gourmet experience as the hot pot. A good selection of noodles, meat dishes,fish, spring rolls and even some sushi. In particular I enjoyed the crispy duck and the fried prawns/shrimps. The food is continually topped up so things don't run out, even the popular items.
Definitely one of the better Chinese restaurants in town!"
ming-dynastie-berlin-5,4,2011-02-05,"Great dim sum,tasty wantons(i really love the fried one),to mantion the fried chicken with shenchuan pepper::is a twice fried chicken meet with skin,covered with a mountain of dry chilly.the dish havo no sauce at all and it's very spice.The desserts are bit boring,the usual banana frittes,and ice creams.
Authentic chinese food."
ming-dynastie-berlin-5,5,2009-05-29,"Terrific food, with a range of unusual items that one rarely sees in standard Chinese restaurants. No doubt its location right across from the Chinese embassy helps to get the kitchen honest. Certainly worth a visit."
ming-dynastie-berlin-5,5,2008-12-12,"Arguably the best Chinese in town. Good friends is good too and has more roast meats, but Ming Dynasty has a better dim sum and vegetarian menu. The wantons are really really yummy, with a little bit of lemongrass in the stuffing - miam miam. The only negative point is there a very light wine list: there's like 2 reds to choose from and no rosé (which is really de rigueur with Chinese food). Last time I was there I had the 'Great Wall red (produced in China) and it really wasn't that good. The traditional Peking Duck is a must (book 24hrs in advance), as well as the fondue (really popular with their Chinese clientele it seems)."
